description,has_short_company_profile,company_profile,requirements,benefits,has_company_logo,low_required_education,has_questions,telecommuting,has_short_requirements,money_in_title,money_in_desc,cons_punc_des,fraudulent
97,0,86,83,68,1,1,0,0,0,1,0,0,1
48,0,84,42,11,1,1,0,1,0,0,0,0,1
383,0,24,107,1,1,0,0,0,0,0,0,0,0
72,1,1,1,1,0,0,0,0,1,0,1,0,1
607,0,213,117,120,1,0,1,0,0,0,0,0,0
50,0,46,1,1,1,0,1,0,1,0,0,0,0
272,0,156,216,356,1,0,1,0,0,0,0,0,1
138,0,147,69,1,1,0,1,0,0,0,0,0,0
120,1,1,120,1,0,0,1,0,0,0,1,1,1
120,1,1,140,23,1,0,1,0,0,0,0,0,0
70,0,191,22,92,1,0,1,0,0,0,0,0,0
170,1,1,49,1,0,1,1,0,0,0,0,0,1
268,1,1,45,1,0,0,1,0,0,0,0,1,1
124,0,75,238,1,1,0,1,0,0,0,0,0,0
387,0,46,125,34,1,0,0,0,0,0,0,0,1
185,0,156,107,458,1,0,1,0,0,0,0,0,1
266,1,1,209,10,0,0,1,0,0,0,0,0,0
24,1,1,27,77,1,0,1,0,0,0,0,0,0
22,0,214,1,1,1,0,0,0,1,0,0,0,0
121,0,136,1,1,1,0,0,0,1,0,0,0,0
285,0,143,118,149,1,0,0,0,0,0,0,0,0
273,1,1,283,1,0,0,1,0,0,0,0,1,1
581,0,272,297,1,1,0,1,0,0,0,0,0,0
236,0,82,110,1,1,0,1,0,0,0,0,0,0
169,0,93,248,122,1,1,1,0,0,0,0,0,1
21,0,100,44,21,1,1,0,1,0,0,0,0,1
172,0,93,191,14,1,0,1,0,0,0,0,0,1
19,1,1,134,82,0,0,0,0,0,0,0,0,1
308,0,30,1,1,0,0,0,0,1,0,0,0,0
54,1,1,268,1,0,0,0,0,0,0,0,0,1
67,1,1,11,8,0,1,0,0,0,0,1,0,1
166,1,1,267,77,0,0,0,0,0,0,0,0,0
49,0,84,26,16,1,1,0,1,0,0,0,0,1
55,0,90,91,88,1,0,1,0,0,0,0,0,0
104,1,1,113,28,0,1,1,1,0,0,0,0,1
222,0,30,1,1,0,0,0,0,1,0,0,0,0
321,0,46,415,1,1,0,0,0,0,0,0,0,1
285,0,233,82,79,0,0,0,0,0,0,0,0,0
207,0,183,77,128,1,0,0,0,0,0,0,1,0
112,0,85,15,14,1,1,1,1,0,0,0,0,1
161,0,142,103,68,1,0,1,0,0,0,0,0,0
417,1,1,40,48,0,0,1,0,0,0,0,1,1
295,1,1,294,372,0,0,1,0,0,0,0,0,0
83,1,1,471,1,0,0,0,1,0,0,0,0,0
741,1,1,182,115,0,0,1,0,0,0,0,0,1
255,0,88,159,1,1,1,0,0,0,0,0,0,0
170,1,1,49,1,0,1,1,0,0,0,0,0,1
59,1,1,93,96,0,0,0,0,0,0,0,0,1
49,1,1,436,1,0,0,1,0,0,0,0,0,0
128,0,41,47,1,1,0,0,1,0,0,0,0,1
396,1,1,127,1,0,0,0,0,0,0,0,0,1
50,0,25,27,21,0,0,0,0,0,0,1,0,1
528,0,57,143,1,1,0,1,0,0,0,0,0,1
49,0,70,20,1,1,0,0,0,0,0,0,1,0
354,0,162,65,57,1,1,1,0,0,0,0,0,0
682,1,1,134,1,0,0,0,0,0,0,0,0,1
92,0,126,24,9,1,0,0,0,0,0,0,1,0
67,0,471,200,88,1,0,1,0,0,0,0,0,0
102,1,1,84,18,0,1,0,0,0,0,0,0,1
162,0,54,144,56,1,0,0,0,0,0,0,0,0
158,0,12,10,11,1,0,1,0,0,0,0,1,1
21,1,1,1,1,0,0,1,0,1,0,0,0,1
54,1,1,268,1,0,0,0,0,0,0,0,0,1
221,0,82,118,29,1,0,1,1,0,0,1,0,1
727,0,46,92,37,1,0,0,0,0,0,0,0,1
334,1,1,1,1,0,0,0,0,1,0,0,0,1
250,0,75,98,1,1,0,1,0,0,0,0,0,0
467,0,47,1,1,1,0,1,0,1,0,0,0,0
170,1,1,1,1,0,0,0,0,1,0,0,0,0
88,0,15,70,75,1,0,0,0,0,0,1,0,0
275,1,1,327,1,0,0,0,0,0,0,0,0,1
196,0,361,139,1,1,0,1,0,0,0,0,0,1
170,1,1,49,1,0,1,1,0,0,0,0,0,1
451,0,96,272,222,1,0,0,0,0,0,0,0,0
565,0,47,16,72,1,0,1,0,0,0,0,0,0
154,0,48,341,1,1,0,1,0,0,0,0,0,0
125,0,43,305,1,1,0,1,0,0,0,0,0,0
452,1,1,318,1,0,0,0,1,0,0,0,0,0
248,1,1,1,1,0,0,0,0,1,0,0,0,1
112,0,191,235,1,1,0,1,0,0,0,0,0,0
267,0,47,1,1,1,0,1,0,1,0,0,0,0
71,0,66,79,51,1,0,0,0,0,0,0,0,0
615,0,381,237,233,1,0,1,0,0,0,0,0,1
78,0,348,314,40,1,0,1,0,0,0,0,0,0
85,0,105,79,1,1,0,0,0,0,0,0,0,0
97,1,1,39,129,0,0,0,0,0,1,1,0,1
50,0,25,27,21,0,0,0,0,0,0,1,0,1
363,1,1,1,1,0,0,0,0,1,0,0,0,1
346,0,147,131,8,1,0,0,0,0,0,0,0,0
299,0,46,42,1,1,0,0,0,0,0,0,0,1
125,1,1,55,10,0,0,0,0,0,0,0,0,1
63,1,1,146,1,0,0,0,0,0,0,0,0,1
99,1,1,80,24,0,1,0,0,0,0,0,1,1
127,0,39,1,1,1,0,0,0,1,0,0,0,0
425,1,1,1,1,0,0,0,0,1,0,0,0,1
347,1,1,1,1,0,0,0,0,1,0,0,0,1
244,0,112,232,1,1,0,1,0,0,0,0,0,1
281,1,1,1,1,1,0,0,0,1,1,1,0,0
20,0,185,63,7,1,1,1,0,0,0,0,0,1
455,0,36,250,222,1,0,1,0,0,0,0,0,1
185,1,1,267,1,0,0,1,0,0,0,0,0,1
211,1,1,1,1,0,0,0,0,1,0,1,0,1
21,1,1,1,1,0,0,1,0,1,0,0,0,1
155,0,137,170,1,1,0,0,0,0,0,0,0,0
146,0,145,72,47,1,1,0,0,0,0,0,0,0
123,0,57,436,1,1,0,0,0,0,0,0,0,0
326,0,44,133,1,1,1,0,0,0,0,0,0,1
97,0,86,68,68,1,1,0,0,0,1,0,0,1
169,1,1,32,62,0,0,0,0,0,0,0,0,1
152,1,1,152,152,0,0,1,0,0,0,0,0,1
277,0,80,122,36,1,0,1,0,0,0,0,0,0
107,1,1,66,47,0,1,0,0,0,0,0,0,1
146,0,26,113,109,1,0,1,0,0,0,0,0,0
521,0,157,217,193,1,1,1,0,0,0,0,0,1
205,0,42,1,1,1,0,0,0,1,0,0,0,0
191,0,155,242,151,1,0,1,0,0,0,0,0,0
103,0,142,129,81,1,0,1,0,0,0,0,0,0
73,1,1,19,97,0,0,0,0,0,0,1,0,1
58,0,185,251,154,1,0,1,0,0,0,0,0,1
91,1,1,38,1,0,0,0,1,0,0,1,0,1
49,0,84,26,16,1,1,0,1,0,0,0,0,1
218,1,1,88,1,0,0,0,0,0,0,0,0,1
444,0,126,9,20,1,1,1,0,1,0,0,0,1
104,0,21,101,73,1,0,1,0,0,0,0,0,0
110,0,18,26,9,1,0,1,0,0,0,1,0,0
191,0,198,59,1,1,0,0,0,0,0,0,0,0
506,0,157,217,217,1,1,1,0,0,0,0,0,1
168,0,53,14,9,1,0,1,0,0,0,0,0,1
232,0,139,173,1,1,0,0,0,0,0,0,0,0
318,1,1,12,1,0,0,0,0,0,0,0,0,0
78,0,75,162,1,1,0,0,0,0,0,0,0,0
527,0,359,123,196,1,0,1,0,0,0,0,0,0
79,1,1,88,37,0,0,0,0,0,0,0,0,1
65,1,1,9,1,0,0,0,0,1,0,0,0,1
468,0,30,1,1,0,0,0,0,1,0,0,0,0
329,0,46,226,1,1,0,0,0,0,0,0,0,1
52,0,55,88,172,1,0,0,0,0,0,0,0,0
123,0,104,1,1,1,0,1,0,1,0,0,0,0
283,0,132,132,1,1,0,1,0,0,0,0,0,0
200,0,108,118,1,1,0,1,0,0,0,0,0,0
261,1,1,352,185,0,0,1,0,0,0,0,0,0
205,1,1,1,1,0,0,0,0,1,0,0,0,1
586,0,87,178,48,1,0,0,0,0,0,1,0,0
202,1,1,1,1,0,0,0,0,1,0,0,0,1
207,1,1,1,1,0,0,0,0,1,0,0,0,0
121,0,136,1,1,1,0,0,0,1,0,0,0,0
51,0,93,529,256,1,0,0,0,0,0,0,0,0
154,1,1,132,1,0,0,0,1,0,0,0,0,1
332,1,1,85,1,0,0,0,0,0,0,0,0,1
347,1,1,1,1,0,0,0,0,1,0,0,0,1
241,0,147,1,1,1,0,0,0,1,0,0,0,0
93,1,1,67,30,0,0,1,0,0,0,0,0,1
168,0,66,307,1,1,0,1,0,0,0,0,0,0
47,1,1,16,9,0,0,1,0,0,0,1,1,1
167,1,1,49,1,0,0,1,0,0,0,0,0,1
205,0,123,119,34,1,0,1,0,0,0,0,0,0
686,1,1,259,1,0,0,0,0,0,0,0,0,1
111,0,108,57,43,1,0,1,0,0,0,0,0,0
254,0,79,175,1,1,0,1,0,0,0,0,0,0
387,0,44,136,1,1,0,0,0,0,0,0,0,1
287,1,1,275,275,0,0,0,0,0,0,0,1,1
551,0,214,254,34,1,0,1,1,0,0,0,0,0
193,1,1,147,1,1,0,0,0,0,0,0,0,0
747,0,170,182,35,1,0,0,0,0,0,0,0,1
85,1,1,58,1,0,0,0,0,0,0,0,0,0
439,1,1,1,1,0,0,0,0,1,0,0,0,1
244,0,155,128,151,1,0,1,0,0,0,0,0,0
139,0,17,9,1,1,0,0,0,1,0,1,0,1
93,1,1,67,30,0,0,1,0,0,0,0,0,1
29,0,30,410,1,0,0,0,0,0,0,0,0,0
178,0,94,118,24,1,1,1,0,0,0,0,0,1
1057,1,1,103,1,0,0,0,0,0,0,0,0,1
93,1,1,65,75,0,0,0,0,0,0,0,0,1
199,0,361,61,198,1,0,1,0,0,0,0,0,1
256,0,46,128,37,1,0,0,0,0,0,0,0,1
189,0,60,66,44,1,1,0,0,0,0,0,0,1
722,0,361,517,1,1,0,1,0,0,0,0,0,1
352,0,107,119,38,1,1,1,0,0,0,0,0,1
37,1,1,177,17,0,0,0,0,0,0,0,0,0
42,0,56,51,62,1,0,1,0,0,0,0,0,0
270,1,1,79,14,0,0,1,0,0,0,0,0,1
419,1,1,40,48,0,0,1,0,0,0,0,1,1
316,0,88,221,1,1,1,0,0,0,0,0,0,0
354,1,1,1,1,0,0,0,0,1,0,1,0,1
117,0,86,107,153,1,0,1,0,0,0,0,0,0
79,1,1,11,1,0,0,1,0,0,0,0,0,1
141,0,161,123,18,1,0,1,0,0,0,0,0,1
48,1,1,64,1,0,0,0,0,0,0,0,0,1
578,0,381,250,210,1,0,1,0,0,0,0,0,1
131,0,75,252,1,1,0,1,0,0,0,0,0,0
124,0,18,40,9,1,0,1,0,0,0,1,0,0
34,0,279,109,1,1,0,0,0,0,0,0,0,0
185,0,41,185,90,1,0,1,0,0,0,0,1,0
84,0,77,76,129,1,1,0,0,0,0,0,0,0
176,0,57,95,1,1,0,0,0,0,0,0,0,0
233,0,160,153,37,1,0,1,0,0,0,0,0,0
411,1,1,1,1,0,0,0,0,1,0,0,0,1
180,1,1,103,1,0,0,0,0,0,0,0,0,1
65,1,1,9,1,0,0,0,0,1,0,0,0,1
202,1,1,1,1,0,0,0,0,1,0,0,0,1
157,0,45,133,1,1,0,1,0,0,0,0,1,0
154,1,1,119,28,0,0,0,0,0,0,0,0,1
96,1,1,159,28,0,0,0,0,0,0,0,0,1
257,0,94,25,10,1,1,1,0,0,0,0,0,1
165,0,59,145,1,1,0,0,0,0,0,0,0,0
43,0,152,106,1,1,0,0,0,0,0,0,0,0
127,1,1,11,20,0,0,1,0,0,0,0,0,0
496,1,1,1,1,0,0,0,0,1,0,0,0,1
120,1,1,120,1,0,0,1,0,0,0,1,1,1
167,0,142,106,68,1,0,1,0,0,0,0,0,0
165,0,76,265,1,1,0,1,0,0,0,0,0,0
97,0,86,68,53,1,1,0,0,0,1,0,0,1
106,1,1,111,111,0,0,0,0,0,0,0,0,1
142,0,104,104,143,1,0,1,0,0,0,0,0,0
160,0,90,78,159,1,0,1,1,0,0,0,0,0
129,0,158,61,83,1,0,1,0,0,0,0,0,0
250,1,1,68,93,0,1,0,0,0,0,0,0,0
329,0,46,226,1,1,0,0,0,0,0,0,0,1
747,0,170,182,35,1,0,0,0,0,0,0,0,1
143,1,1,110,47,0,0,1,0,0,0,0,0,0
329,1,1,52,144,0,0,0,0,0,0,0,0,0
139,0,17,9,1,1,0,0,0,1,0,1,0,1
57,0,184,120,24,1,0,0,0,0,0,0,0,0
79,0,51,58,150,1,0,0,0,0,0,0,0,0
180,0,92,140,214,1,0,0,0,0,0,0,0,0
578,0,381,250,210,1,0,1,0,0,0,0,0,1
301,0,93,79,52,1,1,1,0,0,0,0,0,1
68,1,1,40,33,0,0,0,0,0,0,0,0,1
354,1,1,1,1,0,0,0,0,1,0,1,0,1
97,1,1,39,129,0,0,0,0,0,1,1,0,1
168,0,26,104,114,1,0,1,0,0,0,0,0,0
97,0,86,68,68,1,1,0,0,0,1,0,0,1
597,1,1,292,1,0,0,0,0,0,0,0,0,1
99,1,1,156,28,0,0,0,0,0,0,0,0,1
344,0,87,344,25,0,0,0,0,0,0,0,0,0
211,0,90,125,215,1,0,1,0,0,0,0,0,0
138,0,95,42,34,1,0,0,0,0,0,0,0,0
73,1,1,19,97,0,0,0,0,0,0,1,0,1
303,1,1,71,109,0,0,0,0,0,0,0,1,1
80,1,1,40,1,0,0,0,0,0,0,0,0,1
97,1,1,39,129,0,0,0,0,0,1,1,0,1
552,0,100,1,1,0,0,0,0,1,0,0,0,0
9,1,1,1,1,0,0,0,0,1,0,0,0,1
154,0,62,128,39,1,0,0,0,0,0,0,0,0
257,0,94,25,10,1,1,1,0,0,0,0,0,1
24,0,229,1,1,1,0,0,0,1,0,0,1,0
263,1,1,94,160,0,0,0,0,0,0,0,0,0
119,0,93,138,26,1,1,1,0,0,0,0,0,1
204,0,156,128,362,1,0,1,0,0,0,0,0,1
186,0,104,99,1,1,0,1,0,0,0,0,0,0
110,0,18,26,9,1,0,1,0,0,0,1,0,0
131,1,1,151,146,1,0,1,0,0,0,0,0,0
106,1,1,111,111,0,0,0,0,0,0,0,0,1
117,0,53,326,71,1,0,1,0,0,0,0,0,0
154,0,145,42,26,1,0,0,0,0,0,1,1,0
19,1,1,15,19,0,0,1,0,0,0,0,0,1
249,0,183,146,108,1,0,1,0,0,0,0,0,1
97,1,1,39,129,0,0,0,0,0,1,1,0,1
5278,0,83,277,9,1,0,1,0,0,0,0,0,0
123,0,136,1,1,1,0,0,0,1,0,0,0,0
211,0,59,73,7,1,0,0,0,0,0,1,0,0
92,1,1,159,28,0,0,0,0,0,0,0,0,1
67,1,1,94,47,0,1,0,0,0,0,0,0,1
71,1,1,1,1,0,0,0,0,1,0,0,0,1
237,0,47,71,71,1,0,1,0,0,0,0,0,0
284,1,1,154,1,0,0,0,0,0,0,0,0,1
203,1,1,1,1,0,0,0,0,1,0,1,0,0
247,0,46,146,85,1,0,0,0,0,0,0,0,1
90,0,108,137,161,1,0,1,0,0,0,0,0,0
158,0,142,60,1,1,0,1,0,0,0,0,0,0
295,0,88,184,1,1,1,0,0,0,0,0,0,0
289,0,88,184,1,1,1,0,0,0,0,0,0,0
83,1,1,1,1,0,0,0,0,1,0,1,0,1
97,0,86,74,68,1,1,0,0,0,1,0,0,1
205,1,1,1,1,0,0,0,0,1,0,0,0,1
395,0,156,134,391,1,0,0,0,0,0,0,0,1
129,1,1,8,1,0,0,0,1,1,0,0,0,1
48,0,114,151,149,1,0,1,0,0,0,0,0,0
295,0,367,146,119,1,0,1,0,0,0,1,0,0
388,1,1,72,37,0,0,0,0,0,0,0,0,1
217,0,82,76,1,1,0,1,0,0,0,0,0,0
97,0,86,68,53,1,1,0,0,0,1,0,0,1
280,0,129,90,1,1,0,1,0,0,0,0,0,0
357,0,46,416,1,1,0,0,0,0,0,0,0,1
1011,1,1,116,1,1,0,0,0,0,0,0,0,0
219,1,1,1,1,0,0,0,0,1,0,0,0,1
68,1,1,11,8,0,1,0,0,0,0,1,0,1
686,1,1,259,1,0,0,0,0,0,0,0,0,1
146,0,50,113,126,1,0,1,0,0,0,0,0,0
8,1,1,8,8,0,0,0,0,1,0,0,0,1
325,0,367,124,124,1,0,1,0,0,0,0,0,0
392,0,88,265,1,1,1,0,0,0,0,0,0,0
194,0,61,145,37,1,0,0,0,0,0,0,0,0
279,0,251,158,1,1,0,0,0,0,0,0,0,0
165,0,361,499,205,1,0,1,0,0,0,0,0,1
240,1,1,365,488,0,1,0,1,0,0,0,0,1
33,1,1,134,1,0,0,0,0,0,0,0,0,0
153,0,93,68,9,1,1,1,0,0,0,0,0,1
718,0,85,72,40,1,0,1,1,0,0,0,0,0
26,0,198,156,1,1,0,1,0,0,0,0,0,0
428,0,70,263,1,1,0,1,0,0,0,0,0,0
93,1,1,1,1,1,1,1,0,1,0,0,1,1
236,0,70,43,1,1,0,1,0,0,0,0,1,0
101,0,18,40,9,1,0,1,0,0,0,1,0,0
99,1,1,80,24,0,1,0,0,0,0,0,1,1
198,1,1,25,1,0,0,1,0,0,0,1,0,1
92,0,80,108,10,1,0,0,0,0,0,0,0,0
273,0,78,97,110,1,0,0,0,0,0,0,0,0
30,0,43,311,1,1,1,0,0,0,0,0,0,1
60,1,1,55,33,0,0,0,0,0,0,0,0,1
202,1,1,1,1,0,0,0,0,1,0,0,0,1
113,0,28,1,20,1,0,1,0,1,0,0,1,0
38,0,66,149,43,1,0,1,0,0,0,0,0,0
219,1,1,1,1,0,0,0,0,1,0,0,0,1
162,0,83,267,105,1,0,1,0,0,0,0,0,0
335,0,30,1,1,0,0,0,0,1,0,0,0,0
323,0,71,65,39,1,0,0,0,0,0,0,0,0
795,1,1,93,1,0,0,0,0,0,0,1,0,1
97,1,1,39,116,0,0,0,0,0,1,1,0,1
124,1,1,104,8,0,0,0,0,0,0,0,0,1
336,0,141,67,52,1,1,0,0,0,0,0,0,1
114,0,18,30,9,1,0,0,0,0,0,1,0,0
431,0,94,312,54,1,1,1,0,0,0,0,0,1
244,0,176,87,1,1,0,0,0,0,0,0,0,0
776,0,142,323,1,1,0,0,0,0,0,0,0,0
384,1,1,136,1,0,0,0,0,0,0,0,0,1
261,0,90,1,1,1,0,1,0,1,0,0,0,0
167,1,1,49,1,0,0,1,0,0,0,0,0,1
724,1,1,1,1,1,0,0,0,1,0,1,0,0
240,0,70,155,1,1,0,1,0,0,0,0,1,0
273,1,1,283,1,0,0,1,0,0,0,0,1,1
22,0,100,35,22,1,1,0,1,0,0,0,0,1
115,1,1,76,88,0,0,0,0,0,0,0,0,1
201,0,30,1,1,0,0,0,0,1,0,0,0,0
536,0,132,103,8,1,0,1,0,0,0,0,0,0
71,1,1,1,64,0,0,0,0,1,0,0,0,1
76,0,78,186,1,1,0,0,0,0,0,0,0,0
447,0,32,1,23,1,0,1,0,1,0,1,0,0
127,1,1,59,101,0,1,0,0,0,0,0,0,1
142,1,1,57,34,0,1,0,0,0,0,0,0,1
92,0,18,41,9,1,0,1,0,0,0,1,0,0
117,1,1,83,21,0,0,0,0,0,0,1,0,0
134,0,332,1,1,1,0,0,0,1,0,0,0,0
449,0,40,370,1,0,0,0,0,0,0,0,0,0
224,1,1,1,1,0,0,0,0,1,0,0,0,1
9,1,1,1,1,0,0,0,0,1,0,0,0,1
243,0,78,232,114,1,0,0,0,0,0,0,0,0
285,0,84,292,287,1,0,0,0,0,0,0,0,0
145,0,31,64,1,1,1,0,0,0,0,1,0,0
169,1,1,32,62,0,0,0,0,0,0,0,0,1
200,0,88,237,1,1,1,0,0,0,0,0,0,0
239,1,1,125,45,0,0,0,0,0,0,0,0,0
193,1,1,241,18,0,0,1,0,0,0,0,0,0
200,1,1,265,1,1,0,0,0,0,0,0,0,0
57,0,161,97,22,1,0,1,0,0,0,0,0,1
95,1,1,1,369,0,0,0,0,1,0,0,0,0
388,0,90,122,141,1,0,1,0,0,0,0,0,0
310,0,88,209,1,1,1,0,0,0,0,0,0,0
154,0,54,77,30,1,0,1,0,0,0,0,0,0
97,0,86,68,68,1,1,0,0,0,1,0,0,1
360,0,46,118,81,1,0,0,0,0,0,0,0,1
273,0,88,163,1,1,1,0,0,0,0,0,0,0
476,0,180,237,259,1,0,1,0,0,0,0,0,1
166,0,46,101,1,1,0,0,0,0,0,0,0,1
71,1,1,1,1,0,0,0,0,1,0,0,0,1
80,1,1,10,14,0,0,0,0,0,0,1,0,1
73,0,80,44,25,1,0,0,0,0,0,0,0,0
65,1,1,19,20,0,0,0,0,0,0,1,0,1
97,1,1,39,116,0,0,0,0,0,1,1,0,1
395,0,156,134,391,1,0,0,0,0,0,0,0,1
424,1,1,297,37,1,0,1,0,0,0,0,0,0
73,1,1,19,97,0,0,0,0,0,0,1,0,1
82,0,126,194,55,1,0,1,0,0,0,0,0,0
196,0,160,126,1,1,0,1,0,0,0,0,0,0
74,1,1,1,1,0,0,0,0,1,0,0,0,0
539,0,68,45,30,1,0,0,0,0,0,1,0,1
223,0,51,98,28,1,0,0,0,0,0,0,0,0
172,0,48,205,43,1,0,1,0,0,0,0,0,0
107,0,158,86,9,1,0,0,0,0,0,0,0,0
177,0,69,608,1,1,0,1,0,0,0,0,0,1
306,1,1,169,86,0,0,0,0,0,0,0,0,1
14,1,1,1,1,1,0,0,0,1,0,0,0,0
173,1,1,47,26,0,0,0,1,0,0,0,0,1
221,0,46,118,1,1,0,0,0,0,0,0,0,1
459,1,1,125,197,0,0,0,0,0,0,0,0,0
23,0,25,21,24,0,0,0,0,0,0,1,0,1
97,1,1,39,116,0,0,0,0,0,1,1,0,1
20,1,1,12,34,0,0,0,0,0,0,0,0,1
22,0,254,902,1,1,0,1,0,0,0,0,0,0
224,1,1,1,1,0,0,0,0,1,0,0,0,1
331,1,1,470,1,0,0,1,0,0,0,0,1,1
495,0,213,106,120,1,0,0,0,0,0,0,0,0
143,1,1,69,1,0,0,0,0,0,0,0,0,1
57,0,89,88,69,1,0,0,0,0,0,0,0,0
294,0,75,108,1,1,0,1,0,0,0,0,0,0
91,1,1,38,1,0,0,0,1,0,0,1,0,1
70,1,1,10,14,0,0,0,0,0,0,1,0,1
264,0,97,204,253,1,0,1,0,0,0,0,0,0
372,0,51,270,74,1,0,1,0,0,0,1,0,0
188,0,45,85,176,1,0,1,0,0,0,0,0,1
188,0,69,205,1,1,0,0,0,0,0,0,0,1
334,1,1,31,37,0,0,0,0,0,0,0,0,1
126,1,1,74,1,0,1,0,0,0,0,0,0,1
1004,1,1,1,1,0,0,0,0,1,0,0,1,0
175,0,245,83,1,1,0,1,0,0,0,1,0,0
97,1,1,39,116,0,0,0,0,0,1,1,0,1
24,0,24,22,1,1,0,0,0,0,0,0,0,0
169,1,1,1,1,0,0,0,0,1,0,0,0,0
30,0,43,311,1,1,1,0,0,0,0,0,0,1
319,0,185,73,90,1,0,0,1,0,0,0,0,0
189,0,89,242,179,1,0,1,0,0,0,0,0,0
292,0,55,245,1,1,0,0,0,0,0,1,0,0
51,0,70,64,1,1,0,0,0,0,0,0,0,0
221,0,30,446,1,0,0,0,0,0,0,0,0,0
443,1,1,142,115,0,0,1,0,0,0,0,0,0
212,1,1,85,1,0,0,0,0,0,0,0,1,0
384,1,1,136,1,0,0,0,0,0,0,0,0,1
187,1,1,1,1,0,0,0,0,1,0,1,0,1
174,0,381,197,317,1,0,1,0,0,0,0,0,1
56,1,1,74,1,0,0,0,0,0,0,0,0,1
59,1,1,59,98,0,1,0,0,0,0,0,0,1
167,0,136,14,8,1,1,0,0,0,0,0,0,0
727,0,46,92,37,1,0,0,0,0,0,0,0,1
46,0,44,105,36,1,0,1,0,0,0,0,0,0
137,0,93,76,34,1,1,1,0,0,0,0,0,1
49,0,21,88,1,1,0,1,0,0,0,0,0,0
87,1,1,188,87,0,0,1,0,0,0,0,0,1
124,1,1,104,8,0,0,0,0,0,0,0,0,1
136,1,1,151,1,0,0,1,0,0,0,0,0,1
97,1,1,39,116,0,0,0,0,0,1,1,0,1
74,1,1,10,14,0,0,0,0,0,0,1,0,1
105,1,1,108,130,0,0,0,0,0,0,0,0,0
91,1,1,38,1,0,0,0,1,0,0,1,0,1
100,0,93,52,33,1,1,1,0,0,0,0,0,1
178,0,94,118,24,1,1,1,0,0,0,0,0,1
60,1,1,58,47,0,1,0,0,0,0,0,0,1
221,0,112,238,61,1,0,1,0,0,0,0,0,0
91,1,1,8,10,0,0,0,0,1,0,1,0,1
83,0,75,167,56,1,0,0,0,0,0,0,0,0
75,1,1,14,14,0,0,0,0,0,0,1,0,1
36,1,1,127,1,0,1,0,1,0,0,0,0,1
301,0,143,249,82,1,0,1,0,0,0,0,0,0
229,1,1,1,1,0,0,0,0,1,0,0,0,0
315,0,441,201,156,1,0,0,0,0,0,1,0,0
183,0,128,100,154,1,0,1,0,0,0,0,0,0
225,1,1,7,34,0,0,0,0,1,0,0,0,1
446,1,1,1,1,0,0,0,0,1,0,1,0,1
71,1,1,1,64,0,0,0,0,1,0,0,0,1
425,0,145,1,1,1,0,0,0,1,0,0,0,0
228,0,367,108,67,1,0,1,0,0,0,0,0,0
121,0,343,631,1,1,0,1,0,0,0,0,0,0
431,0,142,141,1,1,0,1,0,0,0,0,0,0
67,1,1,19,25,0,0,0,0,0,0,1,1,1
16,0,46,1,1,1,0,0,0,1,0,0,0,0
196,0,30,1,1,0,0,0,0,1,0,0,0,0
384,1,1,136,1,0,0,0,0,0,0,0,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
63,1,1,11,1,0,0,0,0,0,0,1,0,1
127,0,136,21,8,1,1,1,0,0,0,0,0,0
336,1,1,1,1,0,0,0,0,1,0,0,0,1
342,0,214,120,47,1,0,1,0,0,0,0,0,0
152,1,1,152,152,0,0,1,0,0,0,0,0,1
33,1,1,10,14,0,0,0,0,0,0,0,0,1
172,1,1,1,1,0,0,0,0,1,0,0,0,1
376,0,186,1,1,1,0,1,0,1,0,0,0,0
134,1,1,1,14,0,0,0,0,1,0,1,0,1
81,0,104,92,65,1,0,1,0,0,0,0,0,0
201,0,188,260,146,1,0,1,0,0,0,0,0,0
363,1,1,95,1,0,0,0,0,0,0,0,0,0
486,1,1,75,1,0,0,1,1,0,0,0,1,0
455,0,36,250,222,1,0,1,0,0,0,0,0,1
134,0,94,102,58,1,1,1,0,0,0,0,0,1
151,0,79,152,57,1,1,0,0,0,0,0,0,0
496,1,1,1,1,0,0,0,0,1,0,0,0,1
387,0,46,43,37,1,0,0,0,0,0,0,0,1
91,1,1,38,1,0,0,0,1,0,0,1,0,1
70,0,147,66,1,1,0,1,0,0,0,0,0,0
313,1,1,1,1,0,0,0,0,1,0,0,0,1
20,0,185,63,7,1,1,1,0,0,0,0,0,1
615,0,381,237,233,1,0,1,0,0,0,0,0,1
185,0,152,68,1,1,0,0,0,0,0,0,0,0
300,0,40,441,1,0,0,0,0,0,0,0,0,0
419,1,1,40,48,0,0,1,0,0,0,0,1,1
330,1,1,107,92,0,0,0,0,0,0,0,0,0
183,1,1,585,1,0,0,0,0,0,0,0,0,1
159,0,100,742,68,1,0,1,1,0,0,0,0,0
103,1,1,1,33,0,1,0,0,1,0,1,0,1
77,1,1,1,1,0,0,0,0,1,0,0,0,1
194,0,204,178,1,1,0,0,0,0,0,0,0,0
268,1,1,45,1,0,0,1,0,0,0,0,1,1
166,0,46,101,1,1,0,0,0,0,0,0,0,1
110,0,57,84,36,0,1,0,0,0,0,0,0,1
93,1,1,65,75,0,0,0,0,0,0,0,0,1
303,1,1,71,109,0,0,0,0,0,0,0,1,1
160,0,51,261,121,0,1,1,0,0,0,1,0,1
54,1,1,37,1,0,0,1,0,0,0,0,0,0
